"Petition","URL","State","Signatures Count"
"Delay introducing Making Tax Digital until more support for the Self-Employed","https://petition.parliament.uk/petitions/725490","closed",183
"Fund the creation of more SEN schools","https://petition.parliament.uk/petitions/725491","closed",484
"Give trans people legal access to single-sex spaces of their acquired gender","https://petition.parliament.uk/petitions/725515","closed",2410
"Create a public body to represent vulnerable and low-income people in the UK","https://petition.parliament.uk/petitions/725529","closed",60
"Prevent police withholding bodycam footage under FOIA","https://petition.parliament.uk/petitions/725540","closed",63
"Do not scrap the Work Capability Assessment (WCA)","https://petition.parliament.uk/petitions/725550","closed",476
"Introduce tax relief on Restricted Stock Units (RSUs) ","https://petition.parliament.uk/petitions/725552","closed",56
"Immediately ban all vehicles that fail their MOT from being driven","https://petition.parliament.uk/petitions/725554","closed",15
"Fund publicly accessible naloxone and adrenaline autoinjectors (EpiPens)","https://petition.parliament.uk/petitions/725555","closed",43
"Change the ‘grey belt’ definition in the National Planning Policy Framework","https://petition.parliament.uk/petitions/725558","closed",42142
"Require flea treatment packaging to include warnings about toxicity","https://petition.parliament.uk/petitions/725571","closed",75
"Ban the sale of nicotine products to anyone born on or after 1 January 2009","https://petition.parliament.uk/petitions/725581","closed",53
"Remove counter signatory identification requirement for passport applications","https://petition.parliament.uk/petitions/725584","closed",42
"Add military preparation and cadet training into the national curriculum","https://petition.parliament.uk/petitions/725585","closed",103
"Fund training for staff to recognise spiritual experience in mental health care","https://petition.parliament.uk/petitions/725594","closed",22
"Establish a ""First Job"" Tax break for Young Workers","https://petition.parliament.uk/petitions/725603","closed",69
"Review transparency around additional charges to mortgages","https://petition.parliament.uk/petitions/725617","closed",20
"Make Gender Neutral Toilets a legal requirement in all public areas","https://petition.parliament.uk/petitions/725623","closed",386
"Reform curriculum to prioritise more outdoor learning/the outdoor environment","https://petition.parliament.uk/petitions/725630","closed",61
"Seek a No-Fly Zone over Central and Western Ukraine","https://petition.parliament.uk/petitions/725634","closed",117
"Review and reduce the £3,000 weekly cap for child maintenance purposes","https://petition.parliament.uk/petitions/725646","closed",25
"Require supermarkets to offer nutrition-based filtering and alerts online","https://petition.parliament.uk/petitions/725648","closed",25
"Require confirmation of next of kin in writing and legally recognise wishes","https://petition.parliament.uk/petitions/725652","closed",20
"Call for a Public Inquiry into Systemic Issues in Children’s Social Care","https://petition.parliament.uk/petitions/725655","closed",1351
"Require retailers to have anti-abuse policies","https://petition.parliament.uk/petitions/725656","closed",53
"Ban insured deposit protection schemes","https://petition.parliament.uk/petitions/725657","closed",37
"Remove the ‘right to roam’ status applicable to domesticated cats","https://petition.parliament.uk/petitions/725658","closed",268
"Dedicate funding for investment in Eco-Innovative Housing Projects","https://petition.parliament.uk/petitions/725669","closed",48
"Introduce measures to ensure fair pay for rideshare drivers","https://petition.parliament.uk/petitions/725671","closed",1908
"Political parties to be funded only by membership fees and a government grant","https://petition.parliament.uk/petitions/725701","closed",418
"Create letterboxes for the homeless & advertise support available","https://petition.parliament.uk/petitions/725714","closed",46
"Protect Northern Ireland Veterans from Prosecutions","https://petition.parliament.uk/petitions/725716","closed",209956
"Criminalise all coercive or controlling behaviour","https://petition.parliament.uk/petitions/725738","closed",47
"Ban parents from using their children to create social media content","https://petition.parliament.uk/petitions/725746","closed",172
"Allow people to take their driving theory test in Arabic","https://petition.parliament.uk/petitions/725753","closed",31
"New legislation to regulate how online marketplaces manage seller accounts","https://petition.parliament.uk/petitions/725756","closed",32
"Review the way the criminal justice system supports male victims","https://petition.parliament.uk/petitions/725766","closed",66
"Require Universities in England to hold mandatory workshops on consent","https://petition.parliament.uk/petitions/725778","closed",45
"Make ‘open call’ auditions regulated","https://petition.parliament.uk/petitions/725798","closed",20
"Help to return Ukrainian children that have been forcibly taken by Russia","https://petition.parliament.uk/petitions/725804","closed",1718
"Review Access to HRT & HRT monitoring for Trans People & guidance and training","https://petition.parliament.uk/petitions/725817","closed",65
"Skilled worker visa holders & UK taxpayers eligible for Childcare Benefits","https://petition.parliament.uk/petitions/725832","closed",76
"Fund Soundproof Bereavement Suites & training for staff on maternity wards","https://petition.parliament.uk/petitions/725833","closed",124
"Introduce a new secondary property tax","https://petition.parliament.uk/petitions/725844","closed",105
"Psychosis: increase research funding into diagnosis, prevention and medication","https://petition.parliament.uk/petitions/725846","closed",872
"Regulate the sale and advertisement of nicotine pouches to protect children","https://petition.parliament.uk/petitions/725848","closed",64
"Fund paid rest breaks for all NHS nursing staff","https://petition.parliament.uk/petitions/725874","closed",70
"Change the speed limit for single-carriageway rural roads from 60mph to 30mph","https://petition.parliament.uk/petitions/725877","closed",2000
"Prevent Sex Offenders from Applying for Removal from the Sex Offenders Register","https://petition.parliament.uk/petitions/725879","closed",163
"Provide funding to put an NHS dentist in all GP surgeries","https://petition.parliament.uk/petitions/725892","closed",138
"Lower bowel cancer screening age to 30 & funding for investigation of symptoms","https://petition.parliament.uk/petitions/725909","closed",12286
"Give local MPs a legal role in enforcing LA's antisocial behaviour policies","https://petition.parliament.uk/petitions/725914","closed",18
